,Country,City,Latitude,Longitude
10320,ec,daule,-1.8666667000000001,-79.9333333
10321,ec,el angel,0.6166666999999999,-77.9333333
10322,ec,el carmen,-1.3166666999999999,-80.0166667
10323,ec,el triunfo,-1.9333333,-79.9666667
10324,ec,esmeraldas,0.9833333000000001,-79.7
10325,ec,gualaceo,-2.9,-78.7833333
10326,ec,gualaquiza,-3.4,-78.55
10327,ec,guano,-1.5833333,-78.6333333
10328,ec,guaranda,-1.6,-79.0
10329,ec,guayaquil,-2.1666667,-79.9
10330,ec,huaquillas,-3.4833333,-80.2333333
10331,ec,ibarra,0.35,-78.1166667
10332,ec,jipijapa,-1.3333333,-80.58333329999999
10333,ec,junin,-0.9333333,-80.2166667
10334,ec,la libertad,-2.2333333,-80.9
10335,ec,la mana,-0.9333333,-79.2166667
10336,ec,latacunga,-0.9333333,-78.6166667
10337,ec,la troncal,-2.4,-79.33333329999999
10338,ec,loja,-4.0,-79.2166667
10339,ec,lomas de sargentillo,-1.8833332999999999,-80.08333329999999
10340,ec,macara,-4.383333299999999,-79.95
10341,ec,macas,-2.3166667000000003,-78.1166667
10342,ec,machachi,-0.5,-78.5666667
10343,ec,machala,-3.2666667,-79.9666667
10344,ec,manta,-0.95,-80.7333333
10345,ec,milagro,-2.0666667000000003,-79.5333333
10346,ec,montalvo,-1.8,-79.33333329999999
10347,ec,montecristi,-1.05,-80.66666670000001
10348,ec,muisne,0.6080555999999999,-80.0441667
10349,ec,naranjal,-2.6666667,-79.6166667
10350,ec,naranjito,-2.2166667,-79.4833333
10351,ec,nueva loja,0.0847222,-76.8827778
10352,ec,otavalo,0.23333330000000002,-78.2666667
10353,ec,pajan,-1.5666666999999999,-80.41666670000001
10354,ec,palenque,-1.45,-79.7333333
10355,ec,palestina,-1.9333333,-79.7333333
10356,ec,palora,-1.7,-77.9333333
10357,ec,pasaje,-3.3333333,-79.8166667
10358,ec,pedernales,0.08333330000000001,-80.05
10359,ec,pedro carbo,-1.8333332999999998,-80.2333333
10360,ec,pelileo,-1.3166666999999999,-78.5333333
10361,ec,pillaro,-1.1666667,-78.5333333
10362,ec,pimampiro,0.4,-77.9666667
10363,ec,pinas,-3.6666667,-79.65
10364,ec,playas,-2.6333333,-80.3833333
10365,ec,portovelo,-3.7166667,-79.6166667
10366,ec,portoviejo,-1.05,-80.45
10367,ec,puebloviejo,-3.7333333,-79.2833333
10368,ec,puerto ayora,-0.75,-90.3166667
10369,ec,puerto baquerizo moreno,-0.9,-89.6
10370,ec,pujili,-0.95,-78.6833333
10371,ec,puyo,-1.4666667,-77.9833333
10372,ec,quevedo,-1.0333333,-79.45
10373,ec,quito,-0.2166667,-78.5
10374,ec,riobamba,-1.6666667000000002,-78.6333333
10375,ec,rocafuerte,-0.9166667,-80.4333333
10376,ec,rosa zarate,0.3333333,-79.4666667
10377,ec,salinas,-2.2166667,-80.9666667
10378,ec,samborondon,-1.95,-79.7333333
10379,ec,san cristobal,-0.9166667,-89.5666667
10380,ec,san gabriel,0.6,-77.8166667
10381,ec,sangolqui,-0.31666669999999997,-78.45
10382,ec,san lorenzo,1.2883333000000001,-78.83694440000001
10383,ec,san miguel,-1.7,-79.0333333
10384,ec,san miguel,-1.0333333,-78.5666667
10385,ec,santa ana,-1.2166667,-80.3833333
10386,ec,santa elena,-2.2333333,-80.85
10387,ec,santa lucia,-2.1833332999999997,-80.0
10388,ec,santa rosa,-3.45,-79.9666667
10389,ec,santo domingo,-0.25,-79.15
10390,ec,saquisili,-0.8333333,-78.66666670000001
10391,ec,sucre,-1.2666667,-80.4333333
10392,ec,sucua,-2.4666667,-78.16666670000001
10393,ec,tena,-0.9833333000000001,-77.8166667
10394,ec,tosagua,-0.7833333,-80.25
10395,ec,valdez,1.2491667,-78.9830556
10396,ec,velasco ibarra,-1.05,-79.6166667
10397,ec,ventanas,-1.45,-79.4666667
10398,ec,vinces,-1.55,-79.7333333
10399,ec,yaguachi,-2.1166667,-79.6833333
10400,ec,yantzaza,-3.8277778,-78.7594444
10401,ec,zamora,-4.0691667,-78.9566667
10402,ec,zaruma,-3.6833332999999997,-79.6166667
10403,ee,aasmae,59.238055599999996,24.5086111
10404,ee,abja-paluoja,58.12527779999999,25.3497222
10405,ee,adavere,58.7061111,25.8991667
10406,ee,aegviidu,59.2858333,25.6141667
10407,ee,ahja,58.203888899999995,27.073333299999998
10408,ee,amari,59.3666667,24.5833333
10409,ee,antsla,57.8255556,26.540555600000005
10410,ee,aravete,59.1416667,25.7613889
10411,ee,ardu,59.1005556,25.3708333
10412,ee,arukula,59.364444400000004,25.077222199999998
10413,ee,aseri,59.4505556,26.8675
10414,ee,aste,58.343611100000004,22.458888899999998
10415,ee,audru,58.4086111,24.3738889
10416,ee,avinurme,58.98222220000001,26.864166700000002
10417,ee,elva,58.2225,26.421111100000005
10418,ee,haabneeme,59.5113889,24.8211111
10419,ee,haademeeste,58.08138889999999,24.5102778
10420,ee,haapsalu,58.9430556,23.5413889
10421,ee,haljala,59.4336111,26.261388899999996
10422,ee,harku,59.1325,24.3711111
10423,ee,himmaste,58.0769444,27.074166700000003
10424,ee,hulja,59.35222220000001,26.2141667
10425,ee,iisaku,59.101388899999996,27.308055600000003
10426,ee,ilmatsalu,58.3863889,26.546666700000003
10427,ee,jarva-jaani,59.038611100000004,25.8863889
10428,ee,jarvakandi,58.7788889,24.825833300000003
10430,ee,jogeva,58.7466667,26.393888899999997
10431,ee,johvi,59.3591667,27.421111100000005
10432,ee,juri,59.3541667,24.8941667
10433,ee,juuru,59.064722200000006,24.950277800000002
10434,ee,kaardi,58.2080556,26.411388899999995
10435,ee,kadrina,59.33472220000001,26.145
10436,ee,kaerepere,58.965555599999995,24.8436111
10437,ee,kaina,58.8255556,22.789722199999996
10438,ee,kaiu,59.010555599999996,25.0597222
10439,ee,kallaste,58.655,27.1591667
10440,ee,kambja,58.230555599999995,26.700555600000005
10441,ee,kanepi,57.9830556,26.756388899999997
10442,ee,kardla,58.997777799999994,22.7491667
10445,ee,karla,58.3358333,22.2597222
10446,ee,kehra,59.336111100000004,25.3211111
10447,ee,kehtna,58.93027779999999,24.8780556
10448,ee,keila,59.303611100000005,24.4130556
10449,ee,kiili,59.3069444,24.8377778
10450,ee,kiisa,59.2369444,24.6888889
10451,ee,kiiu,59.44777779999999,25.3794444
10452,ee,kilingi-nomme,58.15027779999999,24.9641667
10453,ee,kivioli,59.3530556,26.9711111
10454,ee,klooga,59.31972220000001,24.2113889
10455,ee,koeru,58.9630556,26.0308333
10456,ee,kohila,59.168055599999995,24.7575
10458,ee,kohtla-nomme,59.3516667,27.175
10459,ee,kolga,59.4866667,25.619166699999997
10460,ee,koosa,58.52,27.074166700000003
10461,ee,korvekula,58.4241667,26.7822222
10462,ee,kose,59.4580556,24.8783333
10463,ee,kose,57.81277779999999,27.036944399999996
10464,ee,kose-uuemoisa,59.2,25.105277800000003
10465,ee,kostivere,59.425555599999996,25.103611100000002
10466,ee,kunda,59.4833333,26.5333333
10467,ee,kuremaa,58.7366667,26.5225
10468,ee,kuressaare,58.2480556,22.5038889
10469,ee,kuusalu,59.4438889,25.4413889
10470,ee,laagri,59.351388899999996,24.5988889
10471,ee,lagedi,59.4055556,24.942222199999996
10472,ee,lavassaare,58.5113889,24.3888889
10473,ee,lehola,59.2925,24.3113889
10474,ee,lehtmetsa,59.32,25.3569444
10475,ee,lihula,58.681388899999995,23.8452778
10476,ee,lohkva,58.3691667,26.798055600000005
10477,ee,loksa,59.5763889,25.7213889
10478,ee,loo,59.4363889,24.9483333
10479,ee,luige,59.33888889999999,24.7616667
10480,ee,luunja,58.3558333,26.8808333
10481,ee,maardu,59.4280556,25.025
10482,ee,maetaguse,59.229722200000005,27.2722222
10483,ee,mammaste,58.0666667,27.045277799999997
10484,ee,marjamaa,58.9038889,24.4305556
10485,ee,moisakula,58.09222220000001,25.1863889
10486,ee,mustla,58.1341667,25.1002778
10487,ee,mustvee,58.84861110000001,26.939722200000002
10488,ee,narva-joesuu,59.4588889,28.0408333
10489,ee,narva,59.377222200000006,28.1902778
10490,ee,noo,58.2755556,26.5375
10491,ee,olgina,59.395277799999995,28.1252778
10492,ee,olustvere,58.553611100000005,25.562777800000003
10493,ee,orgita,58.928611100000005,24.4288889
10494,ee,orissaare,58.55972220000001,23.0930556
10495,ee,paide,58.885555599999996,25.5572222
10496,ee,paikuse,58.3791667,24.6344444
10497,ee,pajusti,59.2744444,26.4233333
10498,ee,palamuse,58.685,26.578888899999995
10499,ee,paldiski,59.3566667,24.0530556
10500,ee,palivere,58.97027779999999,23.9033333
10501,ee,parksepa,57.909722200000004,26.983055600000004
10502,ee,parnu-jaagupi,58.6058333,24.515277800000003
10503,ee,parnu,58.37472220000001,24.513611100000002
10504,ee,peetri,59.3941667,24.8133333
10505,ee,poltsamaa,58.6525,25.9705556
10506,ee,polva,58.060277799999994,27.069444399999995
10507,ee,pringi,59.5394444,24.7938889
10508,ee,puhja,58.3419444,26.314722200000002
10509,ee,puka,58.049722200000005,26.226388899999996
10510,ee,pussi,59.36,27.0497222
10511,ee,puunsi,59.5508333,24.7958333
10512,ee,puurmani,58.5783333,26.275277799999998
10513,ee,raasiku,59.3663889,25.1830556
10514,ee,rakke,58.9816667,26.254444399999997
10515,ee,rakvere,59.346388899999994,26.355833299999997
10516,ee,ramsi,58.305833299999996,25.535277800000003
10517,ee,randvere,59.508888899999995,24.8997222
10518,ee,rapina,58.098055599999995,27.463611100000005
10519,ee,rapla,59.00722220000001,24.792777800000003
10520,ee,riisipere,59.1141667,24.3105556
10521,ee,risti,58.5605556,23.839444399999998
10522,ee,roela,59.170277799999994,26.6002778
10523,ee,rongu,58.145277799999995,26.248055600000004
10524,ee,rummu,59.535277799999996,24.799722199999998
10525,ee,saku,59.30222220000001,24.6577778
10526,ee,salme,58.1613889,22.262222199999997
10527,ee,sarevere,58.79,25.4280556
10528,ee,saue,59.32027779999999,24.5525
10529,ee,sauga,58.4166667,24.4333333
10530,ee,siimusti,58.729722200000005,26.339444399999994
10531,ee,sillamae,59.39972220000001,27.7547222
10532,ee,sindi,58.4005556,24.6675
10533,ee,someru,59.3611111,26.4375
10534,ee,sonda,59.343611100000004,26.836388899999996
10535,ee,suure-jaani,58.53611110000001,25.4705556
10536,ee,tabasalu,59.43027779999999,24.5330556
10537,ee,tabivere,58.5541667,26.595555600000004
10538,ee,taebla,58.953888899999995,23.7522222
10539,ee,tallinn,59.4338889,24.7280556
10540,ee,tamsalu,59.1586111,26.1152778
10541,ee,tapa,59.22472220000001,25.9188889
10542,ee,tapa,59.260555599999996,25.9586111
10543,ee,tartu,58.366111100000005,26.736111100000002
10544,ee,tihemetsa,58.145277799999995,25.044166699999998
10545,ee,toila,59.4236111,27.5025
10546,ee,tootsi,58.5780556,24.7925
10547,ee,tori,58.478888899999994,24.8241667
10548,ee,torma,58.81277779999999,26.738333299999997
10549,ee,torva,58.00277779999999,25.935
10550,ee,tostamaa,58.3325,23.999722199999997
10551,ee,tsirguliina,57.86,26.1969444
10552,ee,turba,59.0830556,24.225
10553,ee,turi-alliku,58.8158333,25.4538889
10554,ee,turi,58.8086111,25.4325
10555,ee,ulenurme,58.3158333,26.7241667
10556,ee,uuemoisa,58.9394444,23.589444399999998
10557,ee,uulu,58.2836111,24.5872222
10558,ee,vaatsa,58.885555599999996,25.4463889
10559,ee,vaida,59.2905556,24.9658333
10560,ee,vaike-maarja,59.126388899999995,26.25
10561,ee,vaimela,57.8908333,27.018888899999997
10562,ee,valga,57.7744444,26.0452778
10563,ee,valjala,58.406111100000004,22.8011111
10564,ee,valkla,59.4744444,25.318611100000002
10565,ee,vana-vigala,58.769722200000004,24.2736111
10566,ee,vana-voidu,58.3905556,25.654166699999998
10567,ee,vandra,58.6158333,25.096944399999998
10568,ee,varska,57.9580556,27.638055600000005
10569,ee,vasalemma,59.2441667,24.29
10570,ee,vastse-kuuste,58.167777799999996,26.928611100000005
10571,ee,vastseliina,57.726388899999996,27.358333299999998
10572,ee,veriora,58.0041667,27.351944399999997
10573,ee,viimsi,59.4966667,24.8422222
10574,ee,viiratsi,58.36,25.637222199999997
10575,ee,viljandi,58.3638889,25.59
10576,ee,vinni,59.2894444,26.396944399999995
10577,ee,virtsu,58.57,23.5238889
10578,ee,vohma,58.6283333,25.548333300000003
10579,ee,voisiku,58.6283333,25.9205556
10580,ee,voiste,58.466666700000005,24.4833333
10581,ee,voka,59.39972220000001,27.581666700000003
10582,ee,vonnu,58.2783333,27.048055600000005
10583,ee,voru,57.8338889,27.019444399999998
10584,eg,abnub,27.266666700000002,31.150277799999998
10585,eg,aja,30.941666700000003,31.2922222
10586,eg,akhmim,26.566666700000003,31.733333299999998
10587,eg,alexandria,31.198055600000004,29.9191667
10588,eg,aswan,24.0875,32.898888899999996
10589,eg,asyut,27.1827778,31.1827778
10590,eg,beba,28.925,30.983333299999998
10591,eg,benha,30.460833299999997,31.1875
10592,eg,beni mazar,28.503611100000004,30.7991667
10593,eg,beni suef,29.063888899999995,31.088888899999997
10594,eg,cairo,30.05,31.25
10595,eg,damietta,31.419444399999996,31.815
10596,eg,dekernes,31.0883333,31.596944399999995
10597,eg,deshna,26.1211111,32.4652778
10598,eg,diyarb najm,30.754166700000003,31.440555600000003
10599,eg,el badari,26.9922222,31.4152778
10600,eg,el balyana,26.238611100000004,32.0030556
10601,eg,el faiyum,29.3077778,30.84
10602,eg,el mahalla el kubra,30.976111100000004,31.166944399999995
10603,eg,el wasta,29.337777799999998,31.205555600000004
10604,eg,esna,25.293055600000002,32.5527778
10605,eg,fowa,31.2025,30.5472222
10606,eg,gizeh,30.008611100000003,31.2122222
10607,eg,hihya,30.67,31.5872222
10608,eg,hurghada,27.238888899999996,33.836111100000004
10609,eg,ismailia,30.5833333,32.2666667
10610,eg,luxor,25.6833333,32.65
10611,eg,madinat sittah uktubar,29.816666700000003,31.05
10612,eg,marsa matruh,31.35,27.233333299999998
10613,eg,matay,28.4222222,30.755555600000005
10614,eg,port said,31.266666700000002,32.3
10615,eg,qalyub,30.183055600000003,31.205277799999998
10616,eg,qena,26.17,32.7272222
10617,eg,rosetta,31.404444399999996,30.416388899999998
10618,eg,safaga,26.733333299999998,33.9333333
10619,eg,sohag,26.55,31.7
10620,eg,suez,29.9666667,32.55
10621,eg,tahta,26.768055600000004,31.493888899999998
10622,eg,tala,30.681944399999995,30.9475
10623,eg,talkha,31.053055600000004,31.373888899999997
10624,eg,tanta,30.791111100000002,30.998055600000004
10625,er,addi ugri,14.885555599999998,38.8163889
10626,er,asmara,15.333333300000001,38.9333333
10627,er,barentu,15.1138889,37.5927778
10628,er,edd,13.929722199999999,41.6925
10629,er,ginda,15.4491667,39.0886111
10630,er,teseney,15.11,36.6575
10631,es,abaran,38.205507,-1.3990719999999999
10632,es,a coruna,43.366609000000004,-8.406812
10633,es,adeje,28.119840000000003,-16.725581
10634,es,adra,36.747398,-3.015989
10635,es,aguilar de la frontera,37.514454,-4.656173
10636,es,aguilas,37.405983,-1.5853
10637,es,aguimes,27.905052,-15.445395000000001
10638,es,albacete,38.995845,-1.857773
10639,es,albal,39.4,-0.416667
10640,es,albolote,37.230062,-3.655454
10641,es,alboraya,39.5,-0.35
10642,es,albox,37.388557,-2.149495
10643,es,alcala de guadaira,37.337906,-5.839506
10644,es,alcala de henares,40.482048,-3.359957
10645,es,alcala la real,37.461402,-3.9230129999999996
10646,es,alcaniz,41.05,-0.13333299999999998
10647,es,alcantarilla,37.969390000000004,-1.2171379999999998
10648,es,alcaudete,37.590912,-4.082367
10649,es,alcazar de san juan,39.391324,-3.209756
10650,es,alcobendas,40.543933,-3.6356879999999996
10651,es,alcorcon,40.346467,-3.812453
10652,es,alcudia,39.853605,3.122404
10653,es,alfafar,39.416667,-0.383333
10654,es,algeciras,36.133257,-5.450511
10655,es,algemesi,39.183333000000005,-0.43333299999999997
10656,es,algete,40.597109,-3.4974300000000005
10657,es,alginet,39.266667,-0.466667
10658,es,alhama de murcia,37.851027,-1.425066
10659,es,alhaurin de la torre,36.663106,-4.562716
10660,es,alhaurin el grande,36.643002,-4.687276
10661,es,aller,43.16148,-5.623441000000001
10662,es,almansa,38.869166,-1.0971309999999999
10663,es,almendralejo,38.683159,-6.407468
10664,es,almeria,36.833333,-2.45
10665,es,almonte,37.261589,-6.51691
10666,es,almoradi,38.108786,-0.791966
10667,es,almunecar,36.733594000000004,-3.6906190000000003
10668,es,alora,36.823890000000006,-4.705908
10669,es,altea,38.599844,-0.050217000000000005
10670,es,ames,42.9,-8.633333
10671,es,amposta,40.710754,0.578086
10672,es,amurrio,43.05,-3.0
10673,es,andoain,43.220711,-2.020336
10674,es,andujar,38.039221000000005,-4.050775
10675,es,antequera,37.019382,-4.561228
10676,es,arahal,37.262727000000005,-5.545297
10677,es,aranda de duero,41.671664,-3.68795
10678,es,aranjuez,40.031084,-3.6024629999999997
10679,es,archena,38.116312,-1.300426
10680,es,archidona,37.096046,-4.389942
10681,es,arcos de la frontera,36.750752,-5.81056
10682,es,arenys de mar,41.581905,2.5493580000000002
10683,es,armilla,37.142181,-3.6249309999999997
10684,es,arnedo,42.226301,-2.101386
10685,es,arona,28.098519,-16.682201
10686,es,arrecife,28.965706,-13.551378
10687,es,arrigorriaga,43.210062,-2.885616
10688,es,arucas,28.115992,-15.518723999999999
10689,es,aspe,38.345112,-0.767215
10690,es,astorga,42.458785999999996,-6.056013
10691,es,atarfe,37.224321,-3.686515
10692,es,avila,40.657237,-4.699511
10693,es,aviles,43.554728000000004,-5.924832
10694,es,ayamonte,37.209938,-7.402661
10695,es,azpeitia,43.18143,-2.263527
10696,es,azuaga,38.266667,-5.683333
10697,es,azuqueca de henares,40.566881,-3.259921
10698,es,badajoz,38.877894,-6.970613
10699,es,badalona,41.447145,2.244789
10700,es,baena,37.616696000000005,-4.322453
10701,es,baeza,37.993839,-3.471029
10702,es,bailen,38.096385999999995,-3.777855
10703,es,balaguer,41.791171999999996,0.810942
10704,es,baranain,42.805668,-1.677313
10705,es,barbastro,42.035573,0.127019
10706,es,barbate,36.192368,-5.921862
10707,es,barcelona,41.398371000000004,2.1741
10708,es,baza,37.487097999999996,-2.771589
10709,es,beasain,43.05,-2.183333
10710,es,bejar,40.386410999999995,-5.763406
10711,es,bembibre,42.617709999999995,-6.41545
10712,es,benalmadena,36.595372,-4.573222
10713,es,benavente,42.002491,-5.678255
10714,es,benicarlo,40.416501000000004,0.427087
10715,es,benidorm,38.539234,-0.13638599999999998
10716,es,berga,42.098215,1.844004
10717,es,berja,36.847369,-2.9468389999999998
10718,es,bermeo,43.420415999999996,-2.7242319999999998
10719,es,betanzos,43.280418,-8.214674
10720,es,betera,39.583333,-0.45
10721,es,bilbao,43.260919,-2.938764
10722,es,blanes,41.675765999999996,2.789078
10723,es,boadilla del monte,40.402784000000004,-3.8756230000000005
10724,es,boiro,42.65,-8.9
10725,es,bolanos de calatrava,38.906904,-3.6634550000000004
10726,es,brenes,37.549445,-5.871389
10727,es,bueu,42.324579,-8.784972999999999
10728,es,bullas,38.046667,-1.6722709999999998
10729,es,bunol,39.416667,-0.783333
10730,es,burgos,42.350221000000005,-3.6752730000000002
10731,es,burriana,39.889007,-0.084989
10732,es,cabra,37.47249,-4.44206
10733,es,caceres,39.481877000000004,-6.373222
10734,es,cadiz,36.515789,-6.279692
10735,es,calafell,41.187937,1.5696649999999999
10736,es,calahorra,42.30506,-1.965209
10737,es,calatayud,41.353534,-1.643184
10738,es,calella,41.618024,2.667809
10739,es,callosa de segura,38.123647,-0.8773920000000001
10740,es,calvia,39.566156,2.503669
10741,es,camargo,43.407436,-3.884978
10742,es,camas,37.402023,-6.0331410000000005
10743,es,cambados,42.512806,-8.814421000000001
10744,es,cambre,43.294376,-8.34736
10745,es,cambrils,41.074787,1.0524360000000001
10746,es,campo de criptana,39.404637,-3.123583
10747,es,canals,38.962507,-0.584431
10748,es,candelaria,28.3548,-16.372684
10749,es,cangas,42.264128,-8.784625
10750,es,carballo,43.214403000000004,-8.691015
10751,es,cardedeu,41.639757,2.3573869999999997
10752,es,carlet,39.233333,-0.516667
10753,es,carmona,37.471247999999996,-5.646083
10754,es,cartagena,37.605121000000004,-0.986232
10755,es,cartama,36.711591,-4.630105
10756,es,cartaya,37.281136,-7.150706
10757,es,castelldefels,41.277658,1.968755
10758,es,castilleja de la cuesta,37.385937,-6.052576999999999
10759,es,castrillon,43.383333,-6.783333
10760,es,castro-urdiales,43.382855,-3.2204330000000003
10761,es,catarroja,39.4,-0.4
10762,es,cehegin,38.092913,-1.797605
10763,es,cervo,43.670188,-7.410133999999999
10764,es,ceuta,35.888688,-5.319247
10765,es,chantada,42.609929,-7.769607000000001
10766,es,chiclana,36.421075,-6.148614
10767,es,chipiona,36.736628,-6.4370330000000004
10768,es,ciempozuelos,40.156067,-3.616453
10769,es,cieza,38.239984,-1.419874
10770,es,ciudad real,38.986258,-3.92907
10771,es,cocentaina,38.739751,-0.439759
10772,es,colmenar viejo,40.6596,-3.766346
10773,es,conil,36.277194,-6.088497
10774,es,consuegra,39.462457,-3.6080019999999995
10775,es,cordoba,37.89155,-4.772748
10776,es,coria,39.987879,-6.537718
10777,es,coria del rio,37.287661,-6.054101
10778,es,cornella,41.352784,2.070769
10779,es,coslada,40.423776000000004,-3.561287
10780,es,cuenca,40.066666999999995,-2.1333330000000004
10781,es,cullera,39.166667,-0.25
10782,es,culleredo,43.28788,-8.388580000000001
10783,es,daimiel,39.070040000000006,-3.614978
10784,es,denia,38.841344,0.10797000000000001
10785,es,don benito,38.956274,-5.8616220000000006
10786,es,dos hermanas,37.282866999999996,-5.920884
10787,es,durango,43.171234999999996,-2.633795
10788,es,ecija,37.542203,-5.082599
10789,es,eibar,43.18476,-2.473804
10790,es,ejea de los caballeros,42.126324,-1.137158
10791,es,el astillero,43.400942,-3.820511
10792,es,elda,38.477827000000005,-0.791573
10793,es,el ejido,36.773804,-2.8165560000000003
10794,es,el escorial,40.584557000000004,-4.127668
10795,es,elgoibar,43.214669,-2.416271
10796,es,el prat de llobregat,41.327836,2.094718
10797,es,el puerto de santa maria,36.59952,-6.227507
10798,es,el vendrell,41.220468,1.533654
10799,es,el viso del alcor,37.391063,-5.719933999999999
10800,es,erandio,43.305502000000004,-2.945754
10801,es,ermua,43.1879,-2.5034970000000003
10802,es,estepa,37.292487,-4.878709
10803,es,estepona,36.427879,-5.145451
10804,es,felanitx,39.471911999999996,3.15082
10805,es,fene,43.45,-8.15
10806,es,fernan-nunez,37.670435999999995,-4.726395
10807,es,ferrol,43.483213,-8.236892999999998
10808,es,foz,43.569196999999996,-7.254405
10809,es,fraga,41.521508000000004,0.35
10810,es,fuengirola,36.543321999999996,-4.626904
10811,es,fuenlabrada,40.284189000000005,-3.794147
10812,es,fuente palmera,37.704938,-5.09965
10813,es,galapagar,40.576801,-4.006317
10814,es,galdar,28.14252,-15.654224
10815,es,gandia,38.967418,-0.18158
10816,es,gava,41.306067999999996,2.0026759999999997
10817,es,getafe,40.308423,-3.7059599999999997
10818,es,gibraleon,37.37628,-6.968952000000001
10819,es,gijon,43.535731,-5.661519
10820,es,girona,41.984444,2.821111
10821,es,godella,39.533333,-0.416667
10822,es,gondomar,42.111554,-8.74971
10823,es,grado,43.388014,-6.074326999999999
10824,es,granada,37.178354,-3.5992010000000003
10825,es,granadilla de abona,28.118816,-16.575989
10826,es,granollers,41.607816,2.289721
10827,es,guadalajara,40.628621,-3.161849
10828,es,guadix,37.299324,-3.13922
10829,es,guia de isora,28.208586999999998,-16.789471
10830,es,guimar,28.3039,-16.432545
10831,es,hellin,38.510605,-1.7009610000000002
10832,es,hernani,43.264057,-1.9789419999999998
10833,es,huelva,37.271446999999995,-6.949464
10834,es,huercal-overa,37.388968,-1.9453619999999998
10835,es,huesca,42.13868,-0.409411
10836,es,huescar,37.811036,-2.5411599999999996
10837,es,ibi,38.625334,-0.572246
10838,es,icod de los vinos,28.372414000000003,-16.711880999999998
10839,es,igualada,41.580977000000004,1.6172
10840,es,illescas,40.122128000000004,-3.847038
10841,es,illora,37.288253000000005,-3.87954
10842,es,inca,39.720034000000005,2.910287
10843,es,ingenio,27.918284999999997,-15.447214
10844,es,irun,43.338685,-1.793086
10845,es,jaca,42.568976,-0.549868
10846,es,jaen,37.772403999999995,-3.7901300000000004
10847,es,jerez,36.686454,-6.136063
10848,es,jodar,37.840641,-3.352622
10849,es,jumilla,38.475721,-1.3269950000000001
10850,es,la algaba,37.463671000000005,-6.012938
10851,es,la baneza,42.300259999999994,-5.897718
10852,es,la carlota,37.673592,-4.931216
10853,es,la carolina,38.275591,-3.6153449999999996
10854,es,la garriga,41.683046999999995,2.28626
10855,es,laguna de duero,41.581514,-4.7233220000000005
10856,es,la linea,36.168024,-5.347195
10857,es,lalin,42.660853,-8.112852
10858,es,la llagosta,41.514348,2.19297
10859,es,langreo,43.300086,-5.6846440000000005
10860,es,la orotava,28.387309000000002,-16.516773999999998
10861,es,la palma del condado,37.386047,-6.552309999999999
10862,es,la puebla de cazalla,37.221548,-5.311534
10863,es,la puebla del rio,37.267874,-6.062641
10864,es,laredo,43.409802,-3.4161309999999996
10865,es,la rinconada,37.487342,-5.982579
10866,es,la roda,39.216667,-2.15
10867,es,la solana,38.944216,-3.238096
10868,es,las palmas,28.099727,-15.413429999999998
10869,es,las rozas de madrid,40.492113,-3.871271
10870,es,las torres de cotillas,38.027933000000004,-1.244291
10871,es,la union,37.619153999999995,-0.877993
10872,es,laviana,43.245385,-5.562896
10873,es,lebrija,36.920774,-6.075286
10874,es,leganes,40.326946,-3.760422
10875,es,lena,43.160886,-5.8287830000000005
10876,es,leon,42.600031,-5.570316
10877,es,lepe,37.254819,-7.204333999999999
10878,es,linares,38.095193,-3.63602
10879,es,llanera,43.433333000000005,-5.883333
10880,es,llanes,43.422601,-4.756861
10881,es,lleida,41.616667,0.633333
10882,es,llodio,43.143221999999994,-2.962042
10883,es,lloret de mar,41.699929,2.845646
10884,es,logrono,42.466667,-2.45
10885,es,loja,37.164893,-4.148524
10886,es,lora del rio,37.658961,-5.5275099999999995
10887,es,lorca,37.671192,-1.701699
10888,es,los barrios,36.184703999999996,-5.489539
10889,es,los corrales de buelna,43.263577000000005,-4.072621
10890,es,los llanos de aridane,28.658507,-17.918211
10891,es,lucena,37.410533,-4.486109
10892,es,lugo,43.013813,-7.558542999999999
10893,es,madridejos,39.468226,-3.531957
10894,es,madrid,40.408566,-3.69222
10895,es,mahon,39.883333,4.25
10896,es,mairena del alcor,37.373014000000005,-5.749515
10897,es,mairena del aljarafe,37.344609999999996,-6.063912999999999
10898,es,majadahonda,40.4717,-3.869451
10899,es,malaga,36.726665999999994,-4.4348019999999995
10900,es,malgrat de mar,41.646217,2.741505
10901,es,manacor,39.570524,3.211409
10902,es,manises,39.483333,-0.45
10903,es,manlleu,42.002284,2.28476
10904,es,manresa,41.726337,1.825837
10905,es,manzanares,38.999148999999996,-3.369911
10906,es,maracena,37.208244,-3.633508
10907,es,marbella,36.510484999999996,-4.885745
10908,es,marchena,37.329,-5.416815
10909,es,marin,42.383333,-8.7
10910,es,marratxi,39.65,2.8
10911,es,martorell,41.47402,1.93062
10912,es,martos,37.721072,-3.9726449999999995
10913,es,mataro,41.542113,2.444503
10914,es,mazarron,37.598791,-1.315541
10915,es,medina del campo,41.312394,-4.9141330000000005
10916,es,mejorada del campo,40.392826,-3.4819410000000004
10917,es,melilla,35.283924,-2.943075
10918,es,merida,38.916109000000006,-6.343657
10919,es,miajadas,39.151274,-5.9084080000000005
10920,es,mieres,43.25,-5.766667
10921,es,mijas,36.595299,-4.639861
10922,es,miranda de ebro,42.686503,-2.94695
10923,es,mislata,39.466667,-0.416667
10924,es,moana,42.283333,-8.75
